rebalance_id,execution_date,side,instrument_key,issuer_name,symbol,shares,execution_price,execution_value,sector,rationale_text
S3PBO-R008,2020-05-18,BUY,143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,CCL,0.012067559033,14.56392000,0.175750964353,Consumer Discretionary,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|BAC:Financials:1.10|BA:Industrials:1.10|BKNG:Consumer Discretionary:1.00|BP:Energy:0.75|AVGO:Technology:1.25|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|C:Financials:1.10
S3PBO-R008,2020-05-18,BUY,17275R102|COM||SH|CISCO SYS INC,CISCO SYS INC,CSCO,0.005430115749,37.85079000,0.205534170894,Technology,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|BAC:Financials:1.10|BA:Industrials:1.10|BKNG:Consumer Discretionary:1.00|BP:Energy:0.75|AVGO:Technology:1.25|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|C:Financials:1.10
S3PBO-R008,2020-05-18,BUY,172967424|COM NEW||SH|CITIGROUP INC,CITIGROUP INC,C,0.004742237484,37.05897400,0.175742455621,Financials,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|BAC:Financials:1.10|BA:Industrials:1.10|BKNG:Consumer Discretionary:1.00|BP:Energy:0.75|AVGO:Technology:1.25|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|C:Financials:1.10
S3PBO-R008,2020-05-18,BUY,254687106|COM DISNEY||SH|DISNEY WALT CO,DISNEY WALT CO,DIS,0.001785486695,114.08590400,0.203698863707,Communication Services,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|BAC:Financials:1.10|BA:Industrials:1.10|BKNG:Consumer Discretionary:1.00|BP:Energy:0.75|AVGO:Technology:1.25|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|C:Financials:1.10
S3PBO-R008,2020-05-18,BUY,30303M102|CL A||SH|FACEBOOK INC,FACEBOOK INC,META,0.001088386627,211.53667000,0.230233682663,Communication Services,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|BAC:Financials:1.10|BA:Industrials:1.10|BKNG:Consumer Discretionary:1.00|BP:Energy:0.75|AVGO:Technology:1.25|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|C:Financials:1.10
S3PBO-R008,2020-05-18,BUY,459200101|COM||SH|INTERNATIONAL BUSINESS MACHS,INTERNATIONAL BUSINESS MACHS,IBM,0.000304392433,90.98749000,0.027695903442,Technology,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|BAC:Financials:1.10|BA:Industrials:1.10|BKNG:Consumer Discretionary:1.00|BP:Energy:0.75|AVGO:Technology:1.25|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|C:Financials:1.10
S3PBO-R008,2020-05-18,BUY,538034109|COM||SH|LIVE NATION ENTERTAINMENT IN,LIVE NATION ENTERTAINMENT IN,LYV,0.003184300030,46.15000000,0.146955446398,Communication Services,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|BAC:Financials:1.10|BA:Industrials:1.10|BKNG:Consumer Discretionary:1.00|BP:Energy:0.75|AVGO:Technology:1.25|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|C:Financials:1.10
S3PBO-R008,2020-05-18,BUY,571903202|CL A||SH|MARRIOTT INTL INC NEW,MARRIOTT INTL INC NEW,MAR,0.002389851435,89.95923000,0.214989194905,Consumer Discretionary,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|BAC:Financials:1.10|BA:Industrials:1.10|BKNG:Consumer Discretionary:1.00|BP:Energy:0.75|AVGO:Technology:1.25|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|C:Financials:1.10
S3PBO-R008,2020-05-18,BUY,717081103|COM||SH|PFIZER INC,PFIZER INC,PFE,0.000836906991,26.94797000,0.022552944493,Health Care,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|BAC:Financials:1.10|BA:Industrials:1.10|BKNG:Consumer Discretionary:1.00|BP:Energy:0.75|AVGO:Technology:1.25|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|C:Financials:1.10
S3PBO-R008,2020-05-18,BUY,747525103|COM||SH|QUALCOMM INC,QUALCOMM INC,QCOM,0.000500073283,70.11509000,0.035062683214,Technology,cash_weight=0.000000; sector_multipliers=UBER:Technology:1.25|ADP:Technology:1.25|BRK.B:Financials:1.10|BAC:Financials:1.10|BA:Industrials:1.10|BKNG:Consumer Discretionary:1.00|BP:Energy:0.75|AVGO:Technology:1.25|CNQ:Energy:0.75|CCL:Consumer Discretionary:1.00|CSCO:Technology:1.25|C:Financials:1.10
