rebalance_id,execution_date,side,security_key,issuer_name,symbol,shares,execution_price,execution_price_raw,execution_price_basis,execution_value,source_signal_id,source_signal_date,source_report_period,holding_entry_trade_date,execution_weight,disclosed_portfolio_weight,rationale_text
P2EW-R006,2020-05-18,BUY,053015103|COM||SH|AUTOMATIC DATA PROCESSING IN,AUTOMATIC DATA PROCESSING IN,ADP,0.000524179918,118.32577000,136.39999000,split_adjusted_close,0.062023992463,holding:000156761920010560:1,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.00802418,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,084670702|CL B NEW||SH|BERKSHIRE HATHAWAY INC DEL,BERKSHIRE HATHAWAY INC DEL,BRK.B,0.000353493611,175.46001000,175.46001000,split_adjusted_close,0.062023992463,holding:000156761920010560:3,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.00802213,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,060505104|COM||SH|BK OF AMERICA CORP,BK OF AMERICA CORP,BAC,0.003128882410,19.82305000,22.93000000,split_adjusted_close,0.062023992463,holding:000156761920010560:2,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.04986796,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,097023105|COM||SH|BOEING CO,BOEING CO,BA,0.000457944422,135.44000000,135.44000000,split_adjusted_close,0.062023992463,holding:000156761920010560:4,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.07299401,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,09857L108|COM||SH|BOOKING HLDGS INC,BOOKING HLDGS INC,BKNG,0.001562249113,39.70173000,1557.42998000,split_adjusted_close,0.062023992463,holding:000156761920010560:5,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.00798071,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,055622104|SPONSORED ADR||SH|BP PLC,BP PLC,BP,0.003574373385,17.35241000,23.51000000,split_adjusted_close,0.062023992463,holding:000156761920010560:6,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.08466136,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,11135F101|COM||SH|BROADCOM INC,BROADCOM INC,AVGO,0.002596397614,23.88848000,273.53001000,split_adjusted_close,0.062023992463,holding:000156761920010560:7,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.00783282,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,136385101|COM||SH|CANADIAN NAT RES LTD,CANADIAN NAT RES LTD,CNQ,0.010968515289,5.65473000,9.37000000,split_adjusted_close,0.062023992463,holding:000156761920010560:8,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.04174294,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,CCL,0.004258743008,14.56392000,14.72000000,split_adjusted_close,0.062023992463,holding:000156761920010560:9,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.04672667,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,17275R102|COM||SH|CISCO SYS INC,CISCO SYS INC,CSCO,0.001638644595,37.85079000,45.06000100,split_adjusted_close,0.062023992463,holding:000156761920010560:10,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.05020671,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,172967424|COM NEW||SH|CITIGROUP INC,CITIGROUP INC,C,0.001673656493,37.05897400,45.67000000,split_adjusted_close,0.062023992463,holding:000156761920010560:11,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.05338738,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
P2EW-R006,2020-05-18,BUY,254687106|COM DISNEY||SH|DISNEY WALT CO,DISNEY WALT CO,DIS,0.000543660437,114.08590400,116.85000000,split_adjusted_close,0.062023992463,holding:000156761920010560:12,2020-05-15,2020-03-31,2020-05-18,0.041666666667,0.05071002,Buy disclosed PIF sleeve constituent at the first tradable NYSE close after publication.
