date,strategy_key,strategy_name,top_position_weight,top_5_weight,hhi
2018-02-28,n2,N2 Core US Mirror NBIM Weight,0.209240327130,0.721905031588,0.132799100823
2018-03-29,n2,N2 Core US Mirror NBIM Weight,0.207673401274,0.718366807689,0.132864679926
2018-04-30,n2,N2 Core US Mirror NBIM Weight,0.201577038651,0.722100666872,0.131708596568
2018-05-31,n2,N2 Core US Mirror NBIM Weight,0.213927465953,0.735286802378,0.134698561862
2018-06-29,n2,N2 Core US Mirror NBIM Weight,0.210803751696,0.739443407577,0.134645635145
2018-07-31,n2,N2 Core US Mirror NBIM Weight,0.209140926827,0.737960274387,0.136007792896
2018-08-31,n2,N2 Core US Mirror NBIM Weight,0.232933337790,0.750481978244,0.141437446801
2018-09-28,n2,N2 Core US Mirror NBIM Weight,0.231702982688,0.749049020411,0.141306221738
2018-10-31,n2,N2 Core US Mirror NBIM Weight,0.244020118243,0.744694476541,0.143869284098
2018-11-30,n2,N2 Core US Mirror NBIM Weight,0.206185102123,0.742650623977,0.137383368451
2018-12-31,n2,N2 Core US Mirror NBIM Weight,0.201639305439,0.747977222952,0.137626376638
2019-01-31,n2,N2 Core US Mirror NBIM Weight,0.197245729082,0.740712246204,0.135816077949
2019-02-28,n2,N2 Core US Mirror NBIM Weight,0.180395720585,0.761791202036,0.136105568711
2019-03-29,n2,N2 Core US Mirror NBIM Weight,0.182747376024,0.769994330666,0.138552499669
2019-04-30,n2,N2 Core US Mirror NBIM Weight,0.186706296030,0.766756278596,0.138608998339
2019-05-31,n2,N2 Core US Mirror NBIM Weight,0.194763382357,0.771566555698,0.140235157273
2019-06-28,n2,N2 Core US Mirror NBIM Weight,0.196529473995,0.768500866222,0.140120873777
2019-07-31,n2,N2 Core US Mirror NBIM Weight,0.193682861756,0.772930211624,0.141723186214
2019-08-30,n2,N2 Core US Mirror NBIM Weight,0.201311074350,0.779214815082,0.143474510400
2019-09-30,n2,N2 Core US Mirror NBIM Weight,0.200775182700,0.779839194892,0.144079591840
2019-10-31,n2,N2 Core US Mirror NBIM Weight,0.212084048794,0.778147234455,0.144914593491
2019-11-29,n2,N2 Core US Mirror NBIM Weight,0.217845448783,0.778301209658,0.146141304660
2019-12-31,n2,N2 Core US Mirror NBIM Weight,0.227913761074,0.778713844126,0.147643919561
2020-01-31,n2,N2 Core US Mirror NBIM Weight,0.229790723787,0.791379541815,0.150847224568
2020-02-28,n2,N2 Core US Mirror NBIM Weight,0.221810419655,0.785677174933,0.147503757351
2020-03-31,n2,N2 Core US Mirror NBIM Weight,0.225427994902,0.806566709962,0.153738752932
2020-04-30,n2,N2 Core US Mirror NBIM Weight,0.223752619114,0.817037041855,0.154094042658
2020-05-29,n2,N2 Core US Mirror NBIM Weight,0.232302532743,0.819955884098,0.154643723316
2020-06-30,n2,N2 Core US Mirror NBIM Weight,0.248043474314,0.833313333303,0.161906385100
2020-07-31,n2,N2 Core US Mirror NBIM Weight,0.264495685529,0.838153108470,0.164950162839
2020-08-31,n2,N2 Core US Mirror NBIM Weight,0.282726703999,0.840015039209,0.169019092032
2020-09-30,n2,N2 Core US Mirror NBIM Weight,0.277428921875,0.833899930751,0.167081044883
2020-10-30,n2,N2 Core US Mirror NBIM Weight,0.267087140100,0.836779218232,0.163955559345
2020-11-30,n2,N2 Core US Mirror NBIM Weight,0.268895237520,0.824017108373,0.161373833536
2020-12-31,n2,N2 Core US Mirror NBIM Weight,0.285279961475,0.823243937202,0.166038879134
2021-01-29,n2,N2 Core US Mirror NBIM Weight,0.281032406679,0.820275758283,0.165081564401
2021-02-26,n2,N2 Core US Mirror NBIM Weight,0.239752637786,0.805045314896,0.151978318764
2021-03-31,n2,N2 Core US Mirror NBIM Weight,0.236132034159,0.806309362753,0.150238637410
2021-04-30,n2,N2 Core US Mirror NBIM Weight,0.233076135219,0.811066024477,0.150191776402
2021-05-28,n2,N2 Core US Mirror NBIM Weight,0.226213131113,0.805247426364,0.147288739080
2021-06-30,n2,N2 Core US Mirror NBIM Weight,0.232444051937,0.808494857546,0.149397851342
2021-07-30,n2,N2 Core US Mirror NBIM Weight,0.239557889294,0.817211052297,0.152755185548
2021-08-31,n2,N2 Core US Mirror NBIM Weight,0.236301063832,0.815956740725,0.151977362785
2021-09-30,n2,N2 Core US Mirror NBIM Weight,0.233916139968,0.805081886573,0.149625623259
2021-10-29,n2,N2 Core US Mirror NBIM Weight,0.224669634670,0.786852224713,0.148201264068
2021-11-30,n2,N2 Core US Mirror NBIM Weight,0.240219600886,0.783640082012,0.150304631720
2021-12-31,n2,N2 Core US Mirror NBIM Weight,0.254902710757,0.794200873771,0.155041677065
2022-01-31,n2,N2 Core US Mirror NBIM Weight,0.266524697032,0.794480823809,0.157332803340
2022-02-28,n2,N2 Core US Mirror NBIM Weight,0.265180262922,0.791868909106,0.158878951331
2022-03-31,n2,N2 Core US Mirror NBIM Weight,0.216312978955,0.773728219004,0.144264435962
2022-04-29,n2,N2 Core US Mirror NBIM Weight,0.227563451284,0.779598038292,0.148555827745
2022-05-31,n2,N2 Core US Mirror NBIM Weight,0.221396262828,0.774740635978,0.146415660569
2022-06-30,n2,N2 Core US Mirror NBIM Weight,0.230814934109,0.785584141720,0.151696886471
2022-07-29,n2,N2 Core US Mirror NBIM Weight,0.233528176298,0.779339203096,0.151662912650
2022-08-31,n2,N2 Core US Mirror NBIM Weight,0.238723866241,0.783128480426,0.152104657854
2022-09-30,n2,N2 Core US Mirror NBIM Weight,0.236160170065,0.776078110108,0.151221476482
2022-10-31,n2,N2 Core US Mirror NBIM Weight,0.259817383177,0.771947307660,0.156863719551
2022-11-30,n2,N2 Core US Mirror NBIM Weight,0.241790939464,0.760276863512,0.153692944317
2022-12-30,n2,N2 Core US Mirror NBIM Weight,0.239530787297,0.764064376497,0.154490853179
2023-01-31,n2,N2 Core US Mirror NBIM Weight,0.233514465500,0.759096131863,0.147807233083
2023-02-28,n2,N2 Core US Mirror NBIM Weight,0.235423865708,0.747553165153,0.145781456865
2023-03-31,n2,N2 Core US Mirror NBIM Weight,0.246010343184,0.764771084819,0.156089104818
2023-04-28,n2,N2 Core US Mirror NBIM Weight,0.243663691784,0.767823566167,0.157608221632
2023-05-31,n2,N2 Core US Mirror NBIM Weight,0.238987679454,0.766661863664,0.155692103815
2023-06-30,n2,N2 Core US Mirror NBIM Weight,0.242861614714,0.757192626007,0.153909939379
2023-07-31,n2,N2 Core US Mirror NBIM Weight,0.237725635423,0.753142813771,0.149550719228
2023-08-31,n2,N2 Core US Mirror NBIM Weight,0.230012923598,0.756008354815,0.147220999647
2023-09-29,n2,N2 Core US Mirror NBIM Weight,0.222027979632,0.742867408348,0.144736210131
2023-10-31,n2,N2 Core US Mirror NBIM Weight,0.239558465563,0.759903550600,0.151061844290
2023-11-30,n2,N2 Core US Mirror NBIM Weight,0.244287237030,0.762620332250,0.152963595040
2023-12-29,n2,N2 Core US Mirror NBIM Weight,0.236742261357,0.760882173717,0.150178264410
2024-01-31,n2,N2 Core US Mirror NBIM Weight,0.243985808930,0.762247851063,0.148520721945
2024-02-29,n2,N2 Core US Mirror NBIM Weight,0.225415182384,0.763767160537,0.143790054280
2024-03-28,n2,N2 Core US Mirror NBIM Weight,0.224714460700,0.767573460235,0.141117219603
2024-04-30,n2,N2 Core US Mirror NBIM Weight,0.213275247947,0.771240731464,0.140297921093
2024-05-31,n2,N2 Core US Mirror NBIM Weight,0.209859272511,0.781745564485,0.142422031399
2024-06-28,n2,N2 Core US Mirror NBIM Weight,0.212831705240,0.789842157756,0.144272773490
2024-07-31,n2,N2 Core US Mirror NBIM Weight,0.226770412466,0.778078442805,0.143029994554
2024-08-30,n2,N2 Core US Mirror NBIM Weight,0.206947848411,0.784945353910,0.140631610600
2024-09-30,n2,N2 Core US Mirror NBIM Weight,0.207393581036,0.781431722363,0.140007309450
2024-10-31,n2,N2 Core US Mirror NBIM Weight,0.195568168683,0.782972329789,0.139456859566
2024-11-29,n2,N2 Core US Mirror NBIM Weight,0.193096925940,0.774843341457,0.137038512903
2024-12-31,n2,N2 Core US Mirror NBIM Weight,0.187435672793,0.778407277059,0.136298755097
2025-01-31,n2,N2 Core US Mirror NBIM Weight,0.183343815757,0.761668240958,0.131508648637
2025-02-28,n2,N2 Core US Mirror NBIM Weight,0.186560091689,0.763812506194,0.134920276322
2025-03-31,n2,N2 Core US Mirror NBIM Weight,0.187568487769,0.759679452888,0.133850646454
2025-04-30,n2,N2 Core US Mirror NBIM Weight,0.192505572020,0.761814400297,0.134629586517
2025-05-30,n2,N2 Core US Mirror NBIM Weight,0.202360767481,0.761751043288,0.136565451773
2025-06-30,n2,N2 Core US Mirror NBIM Weight,0.204380735645,0.769435653768,0.140305284100
2025-07-31,n2,N2 Core US Mirror NBIM Weight,0.214413493783,0.780047328364,0.143980967398
2025-08-29,n2,N2 Core US Mirror NBIM Weight,0.200749630464,0.757519367364,0.137743909112
2025-09-30,n2,N2 Core US Mirror NBIM Weight,0.202912973283,0.755831212514,0.137126575825
2025-10-31,n2,N2 Core US Mirror NBIM Weight,0.210788570521,0.776273788922,0.139573813372
2025-11-28,n2,N2 Core US Mirror NBIM Weight,0.187550163488,0.772127173530,0.135817984469
2025-12-31,n2,N2 Core US Mirror NBIM Weight,0.196878821365,0.767988458433,0.135719264596
2026-01-30,n2,N2 Core US Mirror NBIM Weight,0.202213228740,0.762979579016,0.134371594548
2026-02-27,n2,N2 Core US Mirror NBIM Weight,0.198740610279,0.756842159263,0.133303972004
