date,nav_start,cash_start,pnl_day,nav_pre_rebalance,nav_end,return_day,cum_return,cash_end,cash_weight_end,gross_exposure_end,position_count_end,rebalance_executed_flag,rebalance_id,buys_count,sells_count,peak_nav_to_date,drawdown_to_date
2019-02-14,1.000000000000,1.000000000000,0.000000000000,1.000000000000,1.000000000000,0.000000000000,0.000000000000,1.000000000000,1.000000000000,0.000000000000,0,0,,0,0,1.000000000000,0.000000000000
2019-02-15,1.000000000000,1.000000000000,0.000000000000,1.000000000000,1.000000000000,0.000000000000,0.000000000000,1.000000000000,1.000000000000,0.000000000000,0,0,,0,0,1.000000000000,0.000000000000
2019-02-19,1.000000000000,1.000000000000,0.000000000000,1.000000000000,1.000000000000,0.000000000000,0.000000000000,1.000000000000,1.000000000000,0.000000000000,0,0,,0,0,1.000000000000,0.000000000000
2019-02-20,1.000000000000,1.000000000000,0.000000000000,1.000000000000,1.000000000000,0.000000000000,0.000000000000,1.000000000000,1.000000000000,0.000000000000,0,0,,0,0,1.000000000000,0.000000000000
2019-02-21,1.000000000000,1.000000000000,0.000000000000,1.000000000000,1.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,3,1,S1_T5-R001,3,0,1.000000000000,0.000000000000
2019-02-22,1.000000000000,0.000000000000,-0.000127508272,0.999872491728,0.999872491728,-0.000127508272,-0.000127508272,0.000000000000,0.000000000000,1.000000000000,3,0,,0,0,1.000000000000,-0.000127508272
2019-02-25,0.999872491728,0.000000000000,0.001606617809,1.001479109537,1.001479109537,0.001606822692,0.001479109537,0.000000000000,0.000000000000,1.000000000000,3,0,,0,0,1.001479109537,0.000000000000
2019-02-26,1.001479109537,0.000000000000,-0.002028996635,0.999450112902,0.999450112902,-0.002025999959,-0.000549887098,0.000000000000,0.000000000000,1.000000000000,3,0,,0,0,1.001479109537,-0.002025999959
2019-02-27,0.999450112902,0.000000000000,0.002470802969,1.001920915872,1.001920915872,0.002472162379,0.001920915872,0.000000000000,0.000000000000,1.000000000000,3,0,,0,0,1.001920915872,0.000000000000
2019-02-28,1.001920915872,0.000000000000,-0.000945346235,1.000975569637,1.000975569637,-0.000943533786,0.000975569637,0.000000000000,0.000000000000,1.000000000000,3,0,,0,0,1.001920915872,-0.000943533786
2019-03-01,1.000975569637,0.000000000000,0.002779541289,1.003755110926,1.003755110926,0.002776832296,0.003755110926,0.000000000000,0.000000000000,1.000000000000,3,0,,0,0,1.003755110926,0.000000000000
2019-03-04,1.003755110926,0.000000000000,-0.004654484463,0.999100626463,0.999100626463,-0.004637071744,-0.000899373537,0.000000000000,0.000000000000,1.000000000000,3,0,,0,0,1.003755110926,-0.004637071744
2019-03-05,0.999100626463,0.000000000000,-0.003725442415,0.995375184047,0.995375184047,-0.003728795996,-0.004624815953,0.000000000000,0.000000000000,1.000000000000,3,0,,0,0,1.003755110926,-0.008348577046
2019-03-06,0.995375184047,0.000000000000,-0.005945158221,0.989430025826,0.989430025826,-0.005972781235,-0.010569974174,0.000000000000,0.000000000000,1.000000000000,3,1,S1_T5-R002,3,3,1.003755110926,-0.014271494057
2019-03-07,0.989430025826,0.000000000000,-0.009672341199,0.979757684627,0.979757684627,-0.009775669776,-0.020242315373,0.000000000000,0.000000000000,1.000000000000,3,0,,0,0,1.003755110926,-0.023907650420
2019-03-08,0.979757684627,0.000000000000,-0.002840206789,0.976917477838,0.976917477838,-0.002898886974,-0.023082522162,0.000000000000,0.000000000000,1.000000000000,3,0,,0,0,1.003755110926,-0.026737231817
2019-03-11,0.976917477838,0.000000000000,0.015420285661,0.992337763499,0.992337763499,0.015784634845,-0.007662236501,0.000000000000,0.000000000000,1.000000000000,3,0,,0,0,1.003755110926,-0.011374634413
2019-03-12,0.992337763499,0.000000000000,0.005369786280,0.997707549779,0.997707549779,0.005411248546,-0.002292450221,0.000000000000,0.000000000000,1.000000000000,3,0,,0,0,1.003755110926,-0.006024936840
2019-03-13,0.997707549779,0.000000000000,0.006997966939,1.004705516719,1.004705516719,0.007014046291,0.004705516719,0.000000000000,0.000000000000,1.000000000000,3,0,,0,0,1.004705516719,0.000000000000
2019-03-14,1.004705516719,0.000000000000,-0.000692405341,1.004013111378,1.004013111378,-0.000689162476,0.004013111378,0.000000000000,0.000000000000,1.000000000000,3,0,,0,0,1.004705516719,-0.000689162476
