rebalance_id,signal_date,trade_date,as_of_date,signal_id,instrument_key,symbol,display_name,target_weight,signal_value,include_flag,rationale_text
n1::2024-08-30,2024-08-14,2024-08-30,2024-06-30,2024-06-30::GOOGL,mirror::GOOGL,GOOGL,Alphabet Inc,0.100000000000,24258451759,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2024-08-30,2024-08-14,2024-08-30,2024-06-30,2024-06-30::AMZN,mirror::AMZN,AMZN,Amazon.com Inc,0.100000000000,22661710929,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2024-08-30,2024-08-14,2024-08-30,2024-06-30,2024-06-30::META,mirror::META,META,Meta Platforms Inc,0.100000000000,15141457347,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2024-08-30,2024-08-14,2024-08-30,2024-06-30,2024-06-30::BRK.B,mirror::BRK.B,BRK.B,Berkshire Hathaway Inc,0.100000000000,8555904305,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2024-08-30,2024-08-14,2024-08-30,2024-06-30,2024-06-30::JPM,mirror::JPM,JPM,JPMorgan Chase & Co,0.100000000000,7350095027,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2024-08-30,2024-08-14,2024-08-30,2024-06-30,2024-06-30::XOM,mirror::XOM,XOM,Exxon Mobil Corp,0.100000000000,7272331515,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2024-08-30,2024-08-14,2024-08-30,2024-06-30,2024-06-30::TSLA,mirror::TSLA,TSLA,Tesla Inc,0.100000000000,5969820151,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2025-02-28,2025-02-25,2025-02-28,2024-12-31,2024-12-31::AAPL,mirror::AAPL,AAPL,Apple Inc,0.100000000000,46210392003,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2025-02-28,2025-02-25,2025-02-28,2024-12-31,2024-12-31::MSFT,mirror::MSFT,MSFT,Microsoft Corp,0.100000000000,43758827987,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2025-02-28,2025-02-25,2025-02-28,2024-12-31,2024-12-31::NVDA,mirror::NVDA,NVDA,NVIDIA Corp,0.100000000000,42973911250,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2025-02-28,2025-02-25,2025-02-28,2024-12-31,2024-12-31::GOOGL,mirror::GOOGL,GOOGL,Alphabet Inc,0.100000000000,29271691564,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2025-02-28,2025-02-25,2025-02-28,2024-12-31,2024-12-31::AMZN,mirror::AMZN,AMZN,Amazon.com Inc,0.100000000000,26979313029,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2025-02-28,2025-02-25,2025-02-28,2024-12-31,2024-12-31::META,mirror::META,META,Meta Platforms Inc,0.100000000000,19750530468,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2025-02-28,2025-02-25,2025-02-28,2024-12-31,2024-12-31::TSLA,mirror::TSLA,TSLA,Tesla Inc,0.100000000000,14211259233,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2025-02-28,2025-02-25,2025-02-28,2024-12-31,2024-12-31::BRK.B,mirror::BRK.B,BRK.B,Berkshire Hathaway Inc,0.100000000000,9483089298,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2025-02-28,2025-02-25,2025-02-28,2024-12-31,2024-12-31::JPM,mirror::JPM,JPM,JPMorgan Chase & Co,0.100000000000,8171466040,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2025-02-28,2025-02-25,2025-02-28,2024-12-31,2024-12-31::XOM,mirror::XOM,XOM,Exxon Mobil Corp,0.100000000000,6886610101,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2025-08-29,2025-08-12,2025-08-29,2025-06-30,2025-06-30::NVDA,mirror::NVDA,NVDA,NVIDIA Corp,0.100000000000,51074326579,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2025-08-29,2025-08-12,2025-08-29,2025-06-30,2025-06-30::MSFT,mirror::MSFT,MSFT,Microsoft Corp,0.100000000000,49861797013,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2025-08-29,2025-08-12,2025-08-29,2025-06-30,2025-06-30::AAPL,mirror::AAPL,AAPL,Apple Inc,0.100000000000,38344977557,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2025-08-29,2025-08-12,2025-08-29,2025-06-30,2025-06-30::AMZN,mirror::AMZN,AMZN,Amazon.com Inc,0.100000000000,27280235373,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2025-08-29,2025-08-12,2025-08-29,2025-06-30,2025-06-30::GOOGL,mirror::GOOGL,GOOGL,Alphabet Inc,0.100000000000,26165252659,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2025-08-29,2025-08-12,2025-08-29,2025-06-30,2025-06-30::META,mirror::META,META,Meta Platforms Inc,0.100000000000,23028019765,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2025-08-29,2025-08-12,2025-08-29,2025-06-30,2025-06-30::TSLA,mirror::TSLA,TSLA,Tesla Inc,0.100000000000,11692457234,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2025-08-29,2025-08-12,2025-08-29,2025-06-30,2025-06-30::BRK.B,mirror::BRK.B,BRK.B,Berkshire Hathaway Inc,0.100000000000,10723223683,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2025-08-29,2025-08-12,2025-08-29,2025-06-30,2025-06-30::JPM,mirror::JPM,JPM,JPMorgan Chase & Co,0.100000000000,10126577753,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
n1::2025-08-29,2025-08-12,2025-08-29,2025-06-30,2025-06-30::XOM,mirror::XOM,XOM,Exxon Mobil Corp,0.100000000000,6121167730,1,Equal-weight the selected core US NBIM holdings visible at this snapshot.
