date,strategy_key,strategy_name,instrument_key,symbol,display_name,shares,market_value,portfolio_weight,entry_date,source_signal_id,source_rebalance_id
2019-02-28,n8,N8 Consensus Rotation Tilt,sector::XLV,XLV,XLV,0.006420324620,0.519826077056,0.519826077056,2019-02-28,2018-12-31::sector::XLV::consensus,n8::2019-02-28
2019-02-28,n8,N8 Consensus Rotation Tilt,sector::XLK,XLK,XLK,0.009663519089,0.320598842005,0.320598842005,2019-02-28,2018-12-31::sector::XLK::consensus,n8::2019-02-28
2019-02-28,n8,N8 Consensus Rotation Tilt,sector::XLY,XLY,XLY,0.003095455816,0.159575080940,0.159575080940,2019-02-28,2018-12-31::sector::XLY::consensus,n8::2019-02-28
2019-03-29,n8,N8 Consensus Rotation Tilt,sector::XLV,XLV,XLV,0.006420324620,0.522321657235,0.510277765555,2019-02-28,2018-12-31::sector::XLV::consensus,n8::2019-02-28
2019-03-29,n8,N8 Consensus Rotation Tilt,sector::XLK,XLK,XLK,0.009663519089,0.335875899333,0.328131144940,2019-02-28,2018-12-31::sector::XLK::consensus,n8::2019-02-28
2019-03-29,n8,N8 Consensus Rotation Tilt,sector::XLY,XLY,XLY,0.003095455816,0.165405062423,0.161591089505,2019-02-28,2018-12-31::sector::XLY::consensus,n8::2019-02-28
2019-04-30,n8,N8 Consensus Rotation Tilt,sector::XLV,XLV,XLV,0.006420324620,0.508146864540,0.488676528668,2019-02-28,2018-12-31::sector::XLV::consensus,n8::2019-02-28
2019-04-30,n8,N8 Consensus Rotation Tilt,sector::XLK,XLK,XLK,0.009663519089,0.357254502614,0.343565812112,2019-02-28,2018-12-31::sector::XLK::consensus,n8::2019-02-28
2019-04-30,n8,N8 Consensus Rotation Tilt,sector::XLY,XLY,XLY,0.003095455816,0.174441626586,0.167757659220,2019-02-28,2018-12-31::sector::XLY::consensus,n8::2019-02-28
2019-05-31,n8,N8 Consensus Rotation Tilt,sector::XLV,XLV,XLV,0.006420324620,0.496874700605,0.504773732419,2019-02-28,2018-12-31::sector::XLV::consensus,n8::2019-02-28
2019-05-31,n8,N8 Consensus Rotation Tilt,sector::XLK,XLK,XLK,0.009663519089,0.326299351915,0.331486673706,2019-02-28,2018-12-31::sector::XLK::consensus,n8::2019-02-28
2019-05-31,n8,N8 Consensus Rotation Tilt,sector::XLY,XLY,XLY,0.003095455816,0.161177288870,0.163739593875,2019-02-28,2018-12-31::sector::XLY::consensus,n8::2019-02-28
2019-06-28,n8,N8 Consensus Rotation Tilt,sector::XLV,XLV,XLV,0.006420324620,0.529629912750,0.500179901433,2019-02-28,2018-12-31::sector::XLV::consensus,n8::2019-02-28
2019-06-28,n8,N8 Consensus Rotation Tilt,sector::XLK,XLK,XLK,0.009663519089,0.355471583342,0.335705626208,2019-02-28,2018-12-31::sector::XLK::consensus,n8::2019-02-28
2019-06-28,n8,N8 Consensus Rotation Tilt,sector::XLY,XLY,XLY,0.003095455816,0.173777341768,0.164114472359,2019-02-28,2018-12-31::sector::XLY::consensus,n8::2019-02-28
2019-07-31,n8,N8 Consensus Rotation Tilt,sector::XLV,XLV,XLV,0.006420324620,0.521054927188,0.489274169739,2019-02-28,2018-12-31::sector::XLV::consensus,n8::2019-02-28
2019-07-31,n8,N8 Consensus Rotation Tilt,sector::XLK,XLK,XLK,0.009663519089,0.367906599706,0.345466834147,2019-02-28,2018-12-31::sector::XLK::consensus,n8::2019-02-28
2019-07-31,n8,N8 Consensus Rotation Tilt,sector::XLY,XLY,XLY,0.003095455816,0.175993378586,0.165258996114,2019-02-28,2018-12-31::sector::XLY::consensus,n8::2019-02-28
2019-08-30,n8,N8 Consensus Rotation Tilt,sector::XLV,XLV,XLV,0.006420324620,0.517967393078,0.491170104745,2019-02-28,2018-12-31::sector::XLV::consensus,n8::2019-02-28
2019-08-30,n8,N8 Consensus Rotation Tilt,sector::XLK,XLK,XLK,0.009663519089,0.362259239150,0.343517585886,2019-02-28,2018-12-31::sector::XLK::consensus,n8::2019-02-28
2019-08-30,n8,N8 Consensus Rotation Tilt,sector::XLY,XLY,XLY,0.003095455816,0.174331428359,0.165312309369,2019-02-28,2018-12-31::sector::XLY::consensus,n8::2019-02-28
2019-09-30,n8,N8 Consensus Rotation Tilt,sector::XLV,XLV,XLV,0.006420324620,0.517405614674,0.487231712944,2019-02-28,2018-12-31::sector::XLV::consensus,n8::2019-02-28
2019-09-30,n8,N8 Consensus Rotation Tilt,sector::XLK,XLK,XLK,0.009663519089,0.367968446228,0.346509375392,2019-02-28,2018-12-31::sector::XLK::consensus,n8::2019-02-28
2019-09-30,n8,N8 Consensus Rotation Tilt,sector::XLY,XLY,XLY,0.003095455816,0.176555203817,0.166258911665,2019-02-28,2018-12-31::sector::XLY::consensus,n8::2019-02-28
2019-10-31,n8,N8 Consensus Rotation Tilt,sector::XLV,XLV,XLV,0.006420324620,0.543927975678,0.493126352022,2019-02-28,2018-12-31::sector::XLV::consensus,n8::2019-02-28
2019-10-31,n8,N8 Consensus Rotation Tilt,sector::XLK,XLK,XLK,0.009663519089,0.382316839371,0.346609324665,2019-02-28,2018-12-31::sector::XLK::consensus,n8::2019-02-28
2019-10-31,n8,N8 Consensus Rotation Tilt,sector::XLY,XLY,XLY,0.003095455816,0.176774671634,0.160264323313,2019-02-28,2018-12-31::sector::XLY::consensus,n8::2019-02-28
2019-11-29,n8,N8 Consensus Rotation Tilt,sector::XLV,XLV,XLV,0.006420324620,0.571138595481,0.495312995509,2019-02-28,2018-12-31::sector::XLV::consensus,n8::2019-02-28
2019-11-29,n8,N8 Consensus Rotation Tilt,sector::XLK,XLK,XLK,0.009663519089,0.402832490397,0.349351574357,2019-02-28,2018-12-31::sector::XLK::consensus,n8::2019-02-28
2019-11-29,n8,N8 Consensus Rotation Tilt,sector::XLY,XLY,XLY,0.003095455816,0.179115145777,0.155335430135,2019-02-28,2018-12-31::sector::XLY::consensus,n8::2019-02-28
2019-12-31,n8,N8 Consensus Rotation Tilt,sector::XLV,XLV,XLV,0.006420324620,0.590993449367,0.494436558305,2019-02-28,2018-12-31::sector::XLV::consensus,n8::2019-02-28
2019-12-31,n8,N8 Consensus Rotation Tilt,sector::XLK,XLK,XLK,0.009663519089,0.420229723814,0.351572320408,2019-02-28,2018-12-31::sector::XLK::consensus,n8::2019-02-28
2019-12-31,n8,N8 Consensus Rotation Tilt,sector::XLY,XLY,XLY,0.003095455816,0.184063541444,0.153991121286,2019-02-28,2018-12-31::sector::XLY::consensus,n8::2019-02-28
