security_key,issuer_name,cusip,title_of_class,baseline_price_eligible_flag,query_name,candidate_symbol,candidate_instrument_name,candidate_exchange,candidate_mic_code,candidate_country,candidate_type,candidate_currency,candidate_score,candidate_rank
07725L102|SPONSORED ADS||SH|BEIGENE LTD,BEIGENE LTD,07725L102,SPONSORED ADS,1,BEIGENE,B1ME34,BeiGene Ltd. ADR,Bovespa,BVMF,Brazil,Depositary Receipt,BRL,8,4
07725L102|SPONSORED ADS||SH|BEONE MEDICINES LTD,BEONE MEDICINES LTD,07725L102,SPONSORED ADS,1,BEONE MEDICINES,ONC,"BeOne Medicines, Ltd. American Depositary Receipt",NASDAQ,XNGS,United States,American Depositary Receipt,USD,14,1
07725L102|SPONSORED ADS||SH|BEONE MEDICINES LTD,BEONE MEDICINES LTD,07725L102,SPONSORED ADS,1,BEONE MEDICINES,49BA,"BeOne Medicines, Ltd. American Depositary Receipt",FSX,XFRA,Germany,American Depositary Receipt,EUR,8,2
07725L102|SPONSORED ADS||SH|BEONE MEDICINES LTD,BEONE MEDICINES LTD,07725L102,SPONSORED ADS,1,BEONE MEDICINES,49BA,"BeOne Medicines, Ltd. American Depositary Receipt",XSTU,XSTU,Germany,American Depositary Receipt,EUR,8,3
07725L102|SPONSORED ADS||SH|BEONE MEDICINES LTD,BEONE MEDICINES LTD,07725L102,SPONSORED ADS,1,BEONE MEDICINES,49BA,"BeOne Medicines, Ltd. American Depositary Receipt",XDUS,XDUS,Germany,American Depositary Receipt,EUR,8,4
07725L102|SPONSORED ADS||SH|BEONE MEDICINES LTD,BEONE MEDICINES LTD,07725L102,SPONSORED ADS,1,BEONE MEDICINES,49BA,"BeOne Medicines, Ltd. American Depositary Receipt",Munich,XMUN,Germany,American Depositary Receipt,EUR,8,5
07725L102|SPONSORED ADS||SH|BEONE MEDICINES LTD,BEONE MEDICINES LTD,07725L102,SPONSORED ADS,1,BEONE MEDICINES,23535,BeOne Medicines Ltd. Warrant,HKEX,XHKG,Hong Kong,Warrant,HKD,5,6
07725L102|SPONSORED ADS||SH|BEONE MEDICINES LTD,BEONE MEDICINES LTD,07725L102,SPONSORED ADS,1,BEONE MEDICINES,29544,Macquarie Bank Ltd. Warrant on BeOne Medicines Ltd.,HKEX,XHKG,Hong Kong,Warrant,HKD,3,7
07725L102|SPONSORED ADS||SH|BEONE MEDICINES LTD,BEONE MEDICINES LTD,07725L102,SPONSORED ADS,1,BEONE MEDICINES,28521,JPM CW26 BeOne Medicines Warrant,HKEX,XHKG,Hong Kong,Warrant,HKD,3,8
07725L102|SPONSORED ADS||SH|BEONE MEDICINES LTD,BEONE MEDICINES LTD,07725L102,SPONSORED ADS,1,BEONE MEDICINES,26180,BOC ASI-CW26 BeOne Medicines Warrant,HKEX,XHKG,Hong Kong,Warrant,HKD,3,9
084670702|CL B NEW||SH|BERKSHIRE HATHAWAY INC DEL,BERKSHIRE HATHAWAY INC DEL,084670702,CL B NEW,1,BERKSHIRE HATHAWAY,BRK.A,Berkshire Hathaway Inc.,NYSE,XNYS,United States,Common Stock,USD,7,1
084670702|CL B NEW||SH|BERKSHIRE HATHAWAY INC DEL,BERKSHIRE HATHAWAY INC DEL,084670702,CL B NEW,1,BERKSHIRE HATHAWAY,BERK34,Berkshire Hathaway Inc.,Bovespa,BVMF,Brazil,Depositary Receipt,BRL,2,2
084670702|CL B NEW||SH|BERKSHIRE HATHAWAY INC DEL,BERKSHIRE HATHAWAY INC DEL,084670702,CL B NEW,1,BERKSHIRE HATHAWAY,BRK,Berkshire Hathaway Inc.,TSX,XTSE,Canada,Depositary Receipt,CAD,2,3
084670702|CL B NEW||SH|BERKSHIRE HATHAWAY INC DEL,BERKSHIRE HATHAWAY INC DEL,084670702,CL B NEW,1,BERKSHIRE HATHAWAY,BRK,Berkshire Hathaway Inc.,NEO,NEOE,Canada,Depositary Receipt,CAD,2,4
084670702|CL B NEW||SH|BERKSHIRE HATHAWAY INC DEL,BERKSHIRE HATHAWAY INC DEL,084670702,CL B NEW,1,BERKSHIRE HATHAWAY,BRH,Berkshire Hathaway Inc.,FSX,XFRA,Germany,Common Stock,EUR,2,5
084670702|CL B NEW||SH|BERKSHIRE HATHAWAY INC DEL,BERKSHIRE HATHAWAY INC DEL,084670702,CL B NEW,1,BERKSHIRE HATHAWAY,4BRK,BERKSHIRE HATHAWAY,MTA,XMIL,Italy,Common Stock,EUR,2,6
084670702|CL B NEW||SH|BERKSHIRE HATHAWAY INC DEL,BERKSHIRE HATHAWAY INC DEL,084670702,CL B NEW,1,BERKSHIRE HATHAWAY,BRHF,Berkshire Hathaway Inc.,FSX,XFRA,Germany,Depositary Receipt,EUR,2,7
084670702|CL B NEW||SH|BERKSHIRE HATHAWAY INC DEL,BERKSHIRE HATHAWAY INC DEL,084670702,CL B NEW,1,BERKSHIRE HATHAWAY,0HN0,Berkshire Hathaway Inc.,LSE,XLON,United Kingdom,Common Stock,USD,2,8
084670702|CL B NEW||SH|BERKSHIRE HATHAWAY INC DEL,BERKSHIRE HATHAWAY INC DEL,084670702,CL B NEW,1,BERKSHIRE HATHAWAY,BRH,Berkshire Hathaway Inc.,XHAN,XHAN,Germany,Common Stock,EUR,2,9
084670702|CL B NEW||SH|BERKSHIRE HATHAWAY INC DEL,BERKSHIRE HATHAWAY INC DEL,084670702,CL B NEW,1,BERKSHIRE HATHAWAY,BRH,Berkshire Hathaway Inc.,Munich,XMUN,Germany,Common Stock,EUR,2,10
09247X101|COM||SH|BLACKROCK INC,BLACKROCK INC,09247X101,COM,1,BLACKROCK,BLK,"BlackRock, Inc.",NYSE,XNYS,United States,Common Stock,USD,17,1
09247X101|COM||SH|BLACKROCK INC,BLACKROCK INC,09247X101,COM,1,BLACKROCK,0QZZ,"BlackRock, Inc.",LSE,XLON,United Kingdom,Common Stock,USD,11,2
09247X101|COM||SH|BLACKROCK INC,BLACKROCK INC,09247X101,COM,1,BLACKROCK,UU2,"BlackRock, Inc.",XETR,XETR,Germany,Common Stock,EUR,11,3
09247X101|COM||SH|BLACKROCK INC,BLACKROCK INC,09247X101,COM,1,BLACKROCK,1BLK,"BlackRock, Inc.",MTA,XMIL,Italy,Common Stock,EUR,11,4
09247X101|COM||SH|BLACKROCK INC,BLACKROCK INC,09247X101,COM,1,BLACKROCK,UU2,"BlackRock, Inc.",XSTU,XSTU,Germany,Common Stock,EUR,11,5
09247X101|COM||SH|BLACKROCK INC,BLACKROCK INC,09247X101,COM,1,BLACKROCK,BLK2,"BlackRock, Inc.",VSE,XWBO,Austria,Common Stock,EUR,11,6
09247X101|COM||SH|BLACKROCK INC,BLACKROCK INC,09247X101,COM,1,BLACKROCK,BLAK34,BlackRock Inc.,Bovespa,BVMF,Brazil,Depositary Receipt,BRL,10,7
09247X101|COM||SH|BLACKROCK INC,BLACKROCK INC,09247X101,COM,1,BLACKROCK,BLK,"BlackRock, Inc.",NEO,NEOE,Canada,Depositary Receipt,CAD,10,8
09247X101|COM||SH|BLACKROCK INC,BLACKROCK INC,09247X101,COM,1,BLACKROCK,BRETNC,FNB Composite BlackRock Inc.,JSE,XJSE,South Africa,ETF,ZAc,5,9
09247X101|COM||SH|BLACKROCK INC,BLACKROCK INC,09247X101,COM,1,BLACKROCK,0P0000724E,CDSPI S&amp;P 500 Index (BlackRock),TSX,XTSE,Canada,Mutual Fund,CAD,3,10
093712107|COM CL A||SH|BLOOM ENERGY CORP,BLOOM ENERGY CORP,093712107,COM CL A,1,BLOOM ENERGY,BE,Bloom Energy Corporation,NYSE,XNYS,United States,Common Stock,USD,16,1
093712107|COM CL A||SH|BLOOM ENERGY CORP,BLOOM ENERGY CORP,093712107,COM CL A,1,BLOOM ENERGY,0A4L,Bloom Energy Corporation,LSE,XLON,United Kingdom,Common Stock,USD,10,2
093712107|COM CL A||SH|BLOOM ENERGY CORP,BLOOM ENERGY CORP,093712107,COM CL A,1,BLOOM ENERGY,BE,Bloom Energy Corporation,BMV,XMEX,Mexico,Common Stock,MXN,10,3
093712107|COM CL A||SH|BLOOM ENERGY CORP,BLOOM ENERGY CORP,093712107,COM CL A,1,BLOOM ENERGY,1ZB,Bloom Energy Corporation,XETR,XETR,Germany,Common Stock,EUR,10,4
093712107|COM CL A||SH|BLOOM ENERGY CORP,BLOOM ENERGY CORP,093712107,COM CL A,1,BLOOM ENERGY,1ZB,Bloom Energy Corporation,FSX,XFRA,Germany,Common Stock,EUR,10,5
093712107|COM CL A||SH|BLOOM ENERGY CORP,BLOOM ENERGY CORP,093712107,COM CL A,1,BLOOM ENERGY,1ZB,Bloom Energy Corporation,XSTU,XSTU,Germany,Common Stock,EUR,10,6
093712107|COM CL A||SH|BLOOM ENERGY CORP,BLOOM ENERGY CORP,093712107,COM CL A,1,BLOOM ENERGY,1BLE,Bloom Energy Corporation,MTA,XMIL,Italy,Common Stock,EUR,10,7
093712107|COM CL A||SH|BLOOM ENERGY CORP,BLOOM ENERGY CORP,093712107,COM CL A,1,BLOOM ENERGY,1ZB,Bloom Energy Corporation,Munich,XMUN,Germany,Common Stock,EUR,10,8
093712107|COM CL A||SH|BLOOM ENERGY CORP,BLOOM ENERGY CORP,093712107,COM CL A,1,BLOOM ENERGY,1ZB,Bloom Energy Corporation,XHAN,XHAN,Germany,Common Stock,EUR,10,9
093712107|COM CL A||SH|BLOOM ENERGY CORP,BLOOM ENERGY CORP,093712107,COM CL A,1,BLOOM ENERGY,1BLEM,Bloom Energy Corporation,CBOE,BCXE,United Kingdom,Common Stock,EUR,10,10
097023105|COM||SH|BOEING CO,BOEING CO,097023105,COM,1,BOEING,BA,Boeing Company,NYSE,XNYS,United States,Common Stock,USD,17,1
097023105|COM||SH|BOEING CO,BOEING CO,097023105,COM,1,BOEING,BA-A,Boeing Company,NYSE,XNYS,United States,Common Stock,USD,17,2
097023105|COM||SH|BOEING CO,BOEING CO,097023105,COM,1,BOEING,4BA,BOEING,MTA,XMIL,Italy,Common Stock,EUR,11,3
097023105|COM||SH|BOEING CO,BOEING CO,097023105,COM,1,BOEING,BCO1,Boeing Co,FSX,XFRA,Germany,Common Stock,EUR,11,4
097023105|COM||SH|BOEING CO,BOEING CO,097023105,COM,1,BOEING,0BOE,Boeing Company,LSE,XLON,United Kingdom,Common Stock,USD,11,5
097023105|COM||SH|BOEING CO,BOEING CO,097023105,COM,1,BOEING,BA,Boeing Co.,BCBA,XBUE,Argentina,Depositary Receipt,ARS,10,6
097023105|COM||SH|BOEING CO,BOEING CO,097023105,COM,1,BOEING,BOEI34,Boeing Co.,Bovespa,BVMF,Brazil,Depositary Receipt,BRL,10,7
097023105|COM||SH|BOEING CO,BOEING CO,097023105,COM,1,BOEING,BAD,Boeing Co.,BCBA,XBUE,Argentina,Depositary Receipt,USD,10,8
097023105|COM||SH|BOEING CO,BOEING CO,097023105,COM,1,BOEING,300323,Boeing Semiconductor Technology Corp.,SZSE,XSHE,China,Common Stock,CNY,8,9
097023105|COM||SH|BOEING CO,BOEING CO,097023105,COM,1,BOEING,BOEING80,The Boeing Company 6.00% Series A Mandatory Convertible Preferred Stock Depositary Receipts,SET,XBKK,Thailand,Depositary Receipt,THB,5,10
09857L108|COM||SH|BOOKING HLDGS INC,BOOKING HLDGS INC,09857L108,COM,1,BOOKING,BKNG,Booking Holdings Inc.,NASDAQ,XNGS,United States,Common Stock,USD,17,1
09857L108|COM||SH|BOOKING HLDGS INC,BOOKING HLDGS INC,09857L108,COM,1,BOOKING,BKNG,Booking Holdings Inc.,BMV,XMEX,Mexico,Common Stock,MXN,11,2
09857L108|COM||SH|BOOKING HLDGS INC,BOOKING HLDGS INC,09857L108,COM,1,BOOKING,0W2Y,Booking Holdings Inc.,LSE,XLON,United Kingdom,Common Stock,USD,11,3
09857L108|COM||SH|BOOKING HLDGS INC,BOOKING HLDGS INC,09857L108,COM,1,BOOKING,BKNGCL,Booking Holdings Inc.,BVS,XSGO,Chile,Common Stock,CLP,11,4
09857L108|COM||SH|BOOKING HLDGS INC,BOOKING HLDGS INC,09857L108,COM,1,BOOKING,PCE1,Booking Holdings Inc.,XETR,XETR,Germany,Common Stock,EUR,11,5
09857L108|COM||SH|BOOKING HLDGS INC,BOOKING HLDGS INC,09857L108,COM,1,BOOKING,PCE1,Booking Holdings Inc.,FSX,XFRA,Germany,Common Stock,EUR,11,6
09857L108|COM||SH|BOOKING HLDGS INC,BOOKING HLDGS INC,09857L108,COM,1,BOOKING,1BKNG,Booking Holdings Inc.,MTA,XMIL,Italy,Common Stock,EUR,11,7
09857L108|COM||SH|BOOKING HLDGS INC,BOOKING HLDGS INC,09857L108,COM,1,BOOKING,BKNG,Booking Holdings Inc.,BCBA,XBUE,Argentina,Depositary Receipt,ARS,10,8
09857L108|COM||SH|BOOKING HLDGS INC,BOOKING HLDGS INC,09857L108,COM,1,BOOKING,BKNG34,Booking Holdings Inc.,Bovespa,BVMF,Brazil,Depositary Receipt,BRL,10,9
09857L108|COM||SH|BOOKING HLDGS INC,BOOKING HLDGS INC,09857L108,COM,1,BOOKING,BKNG.USD,Booking Holdings Inc.,SIX,XSWX,Switzerland,Common Stock,CHF,10,10
09857L108|COM||SH|BOOKING HOLDINGS INC,BOOKING HOLDINGS INC,09857L108,COM,1,BOOKING,BKNG,Booking Holdings Inc.,NASDAQ,XNGS,United States,Common Stock,USD,17,1
09857L108|COM||SH|BOOKING HOLDINGS INC,BOOKING HOLDINGS INC,09857L108,COM,1,BOOKING,BKNG,Booking Holdings Inc.,BMV,XMEX,Mexico,Common Stock,MXN,11,2
09857L108|COM||SH|BOOKING HOLDINGS INC,BOOKING HOLDINGS INC,09857L108,COM,1,BOOKING,0W2Y,Booking Holdings Inc.,LSE,XLON,United Kingdom,Common Stock,USD,11,3
09857L108|COM||SH|BOOKING HOLDINGS INC,BOOKING HOLDINGS INC,09857L108,COM,1,BOOKING,BKNGCL,Booking Holdings Inc.,BVS,XSGO,Chile,Common Stock,CLP,11,4
09857L108|COM||SH|BOOKING HOLDINGS INC,BOOKING HOLDINGS INC,09857L108,COM,1,BOOKING,PCE1,Booking Holdings Inc.,XETR,XETR,Germany,Common Stock,EUR,11,5
09857L108|COM||SH|BOOKING HOLDINGS INC,BOOKING HOLDINGS INC,09857L108,COM,1,BOOKING,PCE1,Booking Holdings Inc.,FSX,XFRA,Germany,Common Stock,EUR,11,6
09857L108|COM||SH|BOOKING HOLDINGS INC,BOOKING HOLDINGS INC,09857L108,COM,1,BOOKING,1BKNG,Booking Holdings Inc.,MTA,XMIL,Italy,Common Stock,EUR,11,7
09857L108|COM||SH|BOOKING HOLDINGS INC,BOOKING HOLDINGS INC,09857L108,COM,1,BOOKING,BKNG,Booking Holdings Inc.,BCBA,XBUE,Argentina,Depositary Receipt,ARS,10,8
09857L108|COM||SH|BOOKING HOLDINGS INC,BOOKING HOLDINGS INC,09857L108,COM,1,BOOKING,BKNG34,Booking Holdings Inc.,Bovespa,BVMF,Brazil,Depositary Receipt,BRL,10,9
09857L108|COM||SH|BOOKING HOLDINGS INC,BOOKING HOLDINGS INC,09857L108,COM,1,BOOKING,BKNG.USD,Booking Holdings Inc.,SIX,XSWX,Switzerland,Common Stock,CHF,10,10
11135F101|COM||SH|BROADCOM INC,BROADCOM INC,11135F101,COM,1,BROADCOM,AVGO,Broadcom Inc.,NASDAQ,XNGS,United States,Common Stock,USD,17,1
11135F101|COM||SH|BROADCOM INC,BROADCOM INC,11135F101,COM,1,BROADCOM,0YXG,Broadcom Inc.,LSE,XLON,United Kingdom,Common Stock,USD,11,2
11135F101|COM||SH|BROADCOM INC,BROADCOM INC,11135F101,COM,1,BROADCOM,AVGO,Broadcom Inc.,BMV,XMEX,Mexico,Common Stock,MXN,11,3
11135F101|COM||SH|BROADCOM INC,BROADCOM INC,11135F101,COM,1,BROADCOM,AVGOCL,Broadcom Inc.,BVS,XSGO,Chile,Common Stock,CLP,11,4
11135F101|COM||SH|BROADCOM INC,BROADCOM INC,11135F101,COM,1,BROADCOM,1YD,Broadcom Inc.,XETR,XETR,Germany,Common Stock,EUR,11,5
11135F101|COM||SH|BROADCOM INC,BROADCOM INC,11135F101,COM,1,BROADCOM,4AVGO,Broadcom Inc.,MTA,XMIL,Italy,Common Stock,EUR,11,6
11135F101|COM||SH|BROADCOM INC,BROADCOM INC,11135F101,COM,1,BROADCOM,AVGO34,Broadcom Inc.,Bovespa,BVMF,Brazil,Depositary Receipt,BRL,10,7
11135F101|COM||SH|BROADCOM INC,BROADCOM INC,11135F101,COM,1,BROADCOM,0051A0,Samsungactive Koact Broadcom,KRX,XKRX,South Korea,ETF,KRW,5,8
11135F101|COM||SH|BROADCOM INC,BROADCOM INC,11135F101,COM,1,BROADCOM,BCETNC,FRB Composite Exchange Traded Notes on Broadcom Inc.,JSE,XJSE,South Africa,ETF,ZAc,5,9
11135F101|COM||SH|BROADCOM INC,BROADCOM INC,11135F101,COM,1,BROADCOM,BCETNQ,FNB Quanto Broadcom Inc,JSE,XJSE,South Africa,ETF,ZAc,5,10
136385101|COM||SH|CANADIAN NAT RES LTD,CANADIAN NAT RES LTD,136385101,COM,1,CANADIAN NAT,CNQ,Canadian Natural Resources Limited,NYSE,XNYS,United States,Common Stock,USD,9,1
136385101|COM||SH|CANADIAN NAT RES LTD,CANADIAN NAT RES LTD,136385101,COM,1,CANADIAN NAT,CNQ,Canadian Natural Resources Ltd.,NEO,NEOE,Canada,Common Stock,CAD,3,2
136385101|COM||SH|CANADIAN NAT RES LTD,CANADIAN NAT RES LTD,136385101,COM,1,CANADIAN NAT,CNQ,Canadian Natural Resources Limited,TSX,XTSE,Canada,Common Stock,CAD,3,3
136385101|COM||SH|CANADIAN NAT RES LTD,CANADIAN NAT RES LTD,136385101,COM,1,CANADIAN NAT,CRC,Canadian Natural Resources Limited,FSX,XFRA,Germany,Common Stock,EUR,3,4
136385101|COM||SH|CANADIAN NAT RES LTD,CANADIAN NAT RES LTD,136385101,COM,1,CANADIAN NAT,CRC,Canadian Natural Resources Limited,Munich,XMUN,Germany,Common Stock,EUR,3,5
136385101|COM||SH|CANADIAN NAT RES LTD,CANADIAN NAT RES LTD,136385101,COM,1,CANADIAN NAT,CNQN,Canadian Natural Resources Limited,BMV,XMEX,Mexico,Common Stock,MXN,3,6
136385101|COM||SH|CANADIAN NAT RES LTD,CANADIAN NAT RES LTD,136385101,COM,1,CANADIAN NAT,CRC,Canadian Natural Resources Limited,XSTU,XSTU,Germany,Common Stock,EUR,3,7
136385101|COM||SH|CANADIAN NAT RES LTD,CANADIAN NAT RES LTD,136385101,COM,1,CANADIAN NAT,CRC,Canadian Natural Resources Limited,XDUS,XDUS,Germany,Common Stock,EUR,3,8
136385101|COM||SH|CANADIAN NAT RES LTD,CANADIAN NAT RES LTD,136385101,COM,1,CANADIAN NAT,CNQE,Ninepoint Canadian Natural Resources High Income Shares ETF,TSX,XTSE,Canada,ETF,CAD,2,9
136385101|COM||SH|CANADIAN NAT RES LTD,CANADIAN NAT RES LTD,136385101,COM,1,CANADIAN NAT,CQHI,Ninepoint Canadian Natural Resources HighShares ETF,TSX,XTSE,Canada,ETF,CAD,2,10
143658300|COMMON STOCK||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,COMMON STOCK,1,CARNIVAL,CCL,Carnival Corporation Ltd.,NYSE,XNYS,United States,Common Stock,USD,16,1
143658300|COMMON STOCK||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,COMMON STOCK,1,CARNIVAL,SCVL,Shoe Carnival Inc.,NASDAQ,XNGS,United States,Common Stock,USD,11,2
143658300|COMMON STOCK||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,COMMON STOCK,1,CARNIVAL,0EV1,Carnival Corporation Ltd.,LSE,XLON,United Kingdom,Common Stock,USD,10,3
143658300|COMMON STOCK||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,COMMON STOCK,1,CARNIVAL,CVC1,Carnival Corporation,FSX,XFRA,Germany,Common Stock,EUR,10,4
143658300|COMMON STOCK||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,COMMON STOCK,1,CARNIVAL,CCL1N,Carnival Corporation Ltd.,BMV,XMEX,Mexico,Common Stock,MXN,10,5
143658300|COMMON STOCK||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,COMMON STOCK,1,CARNIVAL,3B5,Carnival Corporation Ltd.,XSTU,XSTU,Germany,Common Stock,EUR,10,6
143658300|COMMON STOCK||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,COMMON STOCK,1,CARNIVAL,3B5,Carnival Corporation Ltd.,FSX,XFRA,Germany,Common Stock,EUR,10,7
143658300|COMMON STOCK||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,COMMON STOCK,1,CARNIVAL,3B5,Carnival Corporation Ltd.,Munich,XMUN,Germany,Common Stock,EUR,10,8
143658300|COMMON STOCK||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,COMMON STOCK,1,CARNIVAL,CCL,Carnival Corporation Ltd.,BVL,XLIM,Peru,Common Stock,PEN,10,9
143658300|COMMON STOCK||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,COMMON STOCK,1,CARNIVAL,C1CL34,Carnival Corporation,Bovespa,BVMF,Brazil,Depositary Receipt,BRL,10,10
143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,UNIT 99/99/9999,1,CARNIVAL,CCL,Carnival Corporation Ltd.,NYSE,XNYS,United States,Common Stock,USD,16,1
143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,UNIT 99/99/9999,1,CARNIVAL,SCVL,Shoe Carnival Inc.,NASDAQ,XNGS,United States,Common Stock,USD,11,2
143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,UNIT 99/99/9999,1,CARNIVAL,0EV1,Carnival Corporation Ltd.,LSE,XLON,United Kingdom,Common Stock,USD,10,3
143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,UNIT 99/99/9999,1,CARNIVAL,CVC1,Carnival Corporation,FSX,XFRA,Germany,Common Stock,EUR,10,4
143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,UNIT 99/99/9999,1,CARNIVAL,CCL1N,Carnival Corporation Ltd.,BMV,XMEX,Mexico,Common Stock,MXN,10,5
143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,UNIT 99/99/9999,1,CARNIVAL,3B5,Carnival Corporation Ltd.,XSTU,XSTU,Germany,Common Stock,EUR,10,6
143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,UNIT 99/99/9999,1,CARNIVAL,3B5,Carnival Corporation Ltd.,FSX,XFRA,Germany,Common Stock,EUR,10,7
143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,UNIT 99/99/9999,1,CARNIVAL,3B5,Carnival Corporation Ltd.,Munich,XMUN,Germany,Common Stock,EUR,10,8
143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,UNIT 99/99/9999,1,CARNIVAL,CCL,Carnival Corporation Ltd.,BVL,XLIM,Peru,Common Stock,PEN,10,9
143658300|UNIT 99/99/9999||SH|CARNIVAL CORP,CARNIVAL CORP,143658300,UNIT 99/99/9999,1,CARNIVAL,C1CL34,Carnival Corporation,Bovespa,BVMF,Brazil,Depositary Receipt,BRL,10,10
17275R102|COM||SH|CISCO SYS INC,CISCO SYS INC,17275R102,COM,1,CISCO SYS,CSCO,"Cisco Systems, Inc.",NASDAQ,XNGS,United States,Common Stock,USD,14,1
17275R102|COM||SH|CISCO SYS INC,CISCO SYS INC,17275R102,COM,1,CISCO SYS,CSCO,"Cisco Systems, Inc.",BMV,XMEX,Mexico,Common Stock,MXN,8,2
17275R102|COM||SH|CISCO SYS INC,CISCO SYS INC,17275R102,COM,1,CISCO SYS,CIS,"Cisco Systems, Inc.",XETR,XETR,Germany,Common Stock,EUR,8,3
17275R102|COM||SH|CISCO SYS INC,CISCO SYS INC,17275R102,COM,1,CISCO SYS,CIS,"Cisco Systems, Inc.",XSTU,XSTU,Germany,Common Stock,EUR,8,4
17275R102|COM||SH|CISCO SYS INC,CISCO SYS INC,17275R102,COM,1,CISCO SYS,CIS,"Cisco Systems, Inc.",FSX,XFRA,Germany,Common Stock,EUR,8,5
17275R102|COM||SH|CISCO SYS INC,CISCO SYS INC,17275R102,COM,1,CISCO SYS,CSCO,"Cisco Systems, Inc.",VSE,XWBO,Austria,Common Stock,EUR,8,6
17275R102|COM||SH|CISCO SYS INC,CISCO SYS INC,17275R102,COM,1,CISCO SYS,1CSCO,"Cisco Systems, Inc.",MTA,XMIL,Italy,Common Stock,EUR,8,7
17275R102|COM||SH|CISCO SYS INC,CISCO SYS INC,17275R102,COM,1,CISCO SYS,CIS,"Cisco Systems, Inc.",Munich,XMUN,Germany,Common Stock,EUR,8,8
17275R102|COM||SH|CISCO SYS INC,CISCO SYS INC,17275R102,COM,1,CISCO SYS,CSCO,"Cisco Systems, Inc.",BVS,XSGO,Chile,Common Stock,USD,8,9
17275R102|COM||SH|CISCO SYS INC,CISCO SYS INC,17275R102,COM,1,CISCO SYS,CSCO,Cisco Systems Inc.,TSX,XTSE,Canada,Depositary Receipt,CAD,7,10
172967424|COM NEW||SH|CITIGROUP INC,CITIGROUP INC,172967424,COM NEW,1,CITIGROUP,C,Citigroup Inc.,NYSE,XNYS,United States,Common Stock,USD,16,1
172967424|COM NEW||SH|CITIGROUP INC,CITIGROUP INC,172967424,COM NEW,1,CITIGROUP,C-R,Citigroup Inc.,NYSE,XNYS,United States,Common Stock,USD,16,2
172967424|COM NEW||SH|CITIGROUP INC,CITIGROUP INC,172967424,COM NEW,1,CITIGROUP,C,Citigroup Inc.,BVC,XBOG,Colombia,Common Stock,COP,10,3
172967424|COM NEW||SH|CITIGROUP INC,CITIGROUP INC,172967424,COM NEW,1,CITIGROUP,C,Citigroup Inc.,BVL,XLIM,Peru,Common Stock,PEN,10,4
172967424|COM NEW||SH|CITIGROUP INC,CITIGROUP INC,172967424,COM NEW,1,CITIGROUP,0R01,Citigroup Inc.,LSE,XLON,United Kingdom,Common Stock,USD,10,5
172967424|COM NEW||SH|CITIGROUP INC,CITIGROUP INC,172967424,COM NEW,1,CITIGROUP,CITI,Citigroup Inc.,NEO,NEOE,Canada,Depositary Receipt,CAD,10,6
172967424|COM NEW||SH|CITIGROUP INC,CITIGROUP INC,172967424,COM NEW,1,CITIGROUP,C,Citigroup Inc.,BMV,XMEX,Mexico,Common Stock,MXN,10,7
172967424|COM NEW||SH|CITIGROUP INC,CITIGROUP INC,172967424,COM NEW,1,CITIGROUP,63025,Citigroup Inc.,HKEX,XHKG,Hong Kong,Warrant,HKD,8,8
172967424|COM NEW||SH|CITIGROUP INC,CITIGROUP INC,172967424,COM NEW,1,CITIGROUP,28189,Citigroup Inc.,HKEX,XHKG,Hong Kong,Warrant,HKD,8,9
172967424|COM NEW||SH|CITIGROUP INC,CITIGROUP INC,172967424,COM NEW,1,CITIGROUP,66014,Citigroup Inc.,HKEX,XHKG,Hong Kong,Warrant,HKD,8,10
204833206|UNIT 99/99/9999||SH|COMPUTE HEALTH ACQUISITIN CO,COMPUTE HEALTH ACQUISITIN CO,204833206,UNIT 99/99/9999,1,COMPUTE,POAI,Axe Compute Inc.,NASDAQ,XNCM,United States,Common Stock,USD,8,1
204833206|UNIT 99/99/9999||SH|COMPUTE HEALTH ACQUISITIN CO,COMPUTE HEALTH ACQUISITIN CO,204833206,UNIT 99/99/9999,1,COMPUTE,SMCI,Super Micro Computer Inc,NASDAQ,XNGS,United States,Common Stock,USD,8,2
