instrument_key,instrument_type,display_name,source_ref,requested_symbol,resolved_symbol,date,open,high,low,close,adjusted_close,volume,dividend_amount,timezone
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2004-10-29,130.8000,199.9500,128.9000,190.6400,4.7414,513620700,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2004-11-30,193.5000,201.6000,161.3100,181.9800,4.5260,554632100,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2004-12-31,181.7700,199.8800,168.4700,192.7900,4.7948,290392600,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2005-01-31,197.4000,205.3000,176.2900,195.6200,4.8652,409918400,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2005-02-28,194.3800,216.8000,181.0000,187.9900,4.6755,650567500,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2005-03-31,189.2900,189.8500,172.5700,180.5100,4.4894,343553000,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2005-04-29,181.7600,224.7400,179.8400,220.0000,5.4716,452927500,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2005-05-31,222.0500,278.4000,220.2100,277.2700,6.8959,507029100,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2005-06-30,283.2000,309.2500,267.4300,294.1500,7.3157,777224400,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2005-07-29,295.0400,317.8000,286.9900,287.7600,7.1568,409487200,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2005-08-31,288.4800,299.7200,273.3500,286.0000,7.1130,285656800,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2005-09-30,285.9100,320.9500,285.0000,316.4600,7.8706,339965100,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2005-10-31,313.6300,374.7500,290.6850,372.1400,9.2554,385538000,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2005-11-30,371.8600,431.2400,369.0100,404.9125,10.0705,422908000,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2005-12-30,409.2000,446.2100,399.0100,414.8600,10.3179,397165000,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2006-01-31,422.5200,475.1100,394.7400,432.6601,10.7606,597481100,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2006-02-28,389.8600,406.5000,337.8300,362.6200,9.0186,594453900,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2006-03-31,369.0000,399.0000,331.5500,390.0000,9.6996,612913300,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2006-04-28,389.7500,450.7200,387.9300,417.9400,10.3945,370257300,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2006-05-31,417.8500,419.4400,360.5700,371.8200,9.2475,351526700,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2006-06-30,373.5400,419.3300,371.6000,419.3300,10.4291,284475000,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2006-07-31,420.0400,427.8900,377.6900,386.6000,9.6150,254787800,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2006-08-31,385.1100,390.0000,363.3600,378.5300,9.4143,213728900,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2006-09-29,380.9950,418.6900,376.7200,401.9000,9.9956,242858900,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2006-10-31,401.9000,491.9600,398.1900,476.3900,11.8482,316709800,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2006-11-30,478.7550,513.0000,465.0615,484.8100,12.0576,236642800,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2006-12-29,485.9800,492.4000,452.3405,460.4800,11.4525,183144000,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2007-01-31,466.0000,513.0000,461.1100,501.5000,12.4727,248923900,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2007-02-28,506.0000,506.0100,443.0400,449.4500,11.1782,227599400,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2007-03-30,442.6700,466.0000,437.0000,458.1600,11.3948,235995600,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2007-04-30,457.7600,492.5000,452.1200,471.3800,11.7236,185730000,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2007-05-31,472.1900,508.7800,457.4100,497.9090,12.3834,198963200,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2007-06-29,501.0000,534.9900,497.5900,522.7001,13.0000,257837700,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2007-07-31,525.4900,558.5800,498.8800,510.0000,12.6841,233027400,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2007-08-31,510.5000,526.8200,480.4600,515.2500,12.8147,177222800,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2007-09-28,515.0200,571.7899,510.8800,567.2700,14.1084,138687900,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2007-10-31,569.9700,707.0000,569.6100,707.0000,17.5836,310590000,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2007-11-30,702.7900,747.2400,616.0200,693.0000,17.2354,342606600,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2007-12-31,691.0100,724.8000,652.5000,691.4800,17.1976,170456500,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2008-01-31,692.8700,697.3700,519.0000,564.3000,14.0346,315262000,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2008-02-29,528.6700,541.0400,446.8500,471.1800,11.7186,354015500,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2008-03-31,471.5100,472.7200,412.1100,440.4700,10.9548,290938800,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2008-04-30,447.7400,584.8600,441.0000,574.2900,14.2830,285802500,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2008-05-30,578.3100,602.4500,537.8100,585.8000,14.5693,209055200,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2008-06-30,582.5000,588.0400,515.0900,526.4200,13.0925,187380600,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2008-07-31,520.0000,555.6800,465.6005,473.7500,11.7825,207962700,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2008-08-29,472.0600,510.6600,461.9000,463.2900,11.5224,137490300,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2008-09-30,476.7700,482.1800,380.7100,400.5200,9.9612,267887800,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2008-10-31,411.1500,416.9800,309.4400,359.3600,8.9376,398191400,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2008-11-28,357.5800,372.3600,247.3000,292.9600,7.2861,315749100,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2008-12-31,286.6800,329.5000,262.5801,307.6500,7.6515,225787700,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2009-01-30,308.5995,352.3300,282.7500,338.5300,8.4195,219542700,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2009-02-27,334.2700,381.0000,329.5500,337.9900,8.4061,222946400,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2009-03-31,333.3300,359.1600,289.4500,348.0600,8.6565,227721500,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2009-04-30,343.7800,403.7500,340.6100,395.9700,9.8481,175489100,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2009-05-29,395.0300,417.2329,384.6900,417.2300,10.3768,113955500,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2009-06-30,418.7300,447.3400,401.8901,421.5900,10.4853,140780100,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2009-07-31,424.2000,452.7000,395.9801,443.0500,11.0190,145887200,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2009-08-31,448.7400,474.3500,438.5605,461.6700,11.4821,97378800,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2009-09-30,459.6800,507.0000,452.5900,495.8500,12.3322,102056300,0.0000,
mirror::GOOGL,mirror_equity,Alphabet Inc,Alphabet Inc,GOOGL,GOOGL,2009-10-30,493.0000,561.6400,482.6000,536.1200,13.3337,154193500,0.0000,
