date,nav_start,cash_start,pnl_day,nav_pre_rebalance,nav_end,return_day,cum_return,cash_end,cash_weight_end,gross_exposure_end,position_count_end,rebalance_executed_flag,rebalance_id,buys_count,sells_count,peak_nav_to_date,drawdown_to_date
2019-02-21,1.000000000000,1.000000000000,0.000000000000,1.000000000000,1.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,1.000000000000,1,1,P5CAC-R001,1,0,1.000000000000,0.000000000000
2019-02-22,1.000000000000,0.000000000000,0.011949320460,1.011949320460,1.011949320460,0.011949320460,0.011949320460,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.011949320460,0.000000000000
2019-02-25,1.011949320460,0.000000000000,0.013941045555,1.025890366015,1.025890366015,0.013776426619,0.025890366015,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.025890366015,0.000000000000
2019-02-26,1.025890366015,0.000000000000,-0.003124850312,1.022765515703,1.022765515703,-0.003045988553,0.022765515703,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.025890366015,-0.003045988553
2019-02-27,1.022765515703,0.000000000000,0.057961415026,1.080726930729,1.080726930729,0.056671264465,0.080726930729,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.080726930729,0.000000000000
2019-02-28,1.080726930729,0.000000000000,0.017648940296,1.098375871026,1.098375871026,0.016330619506,0.098375871026,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,0.000000000000
2019-03-01,1.098375871026,0.000000000000,-0.086151510173,1.012224360853,1.012224360853,-0.078435363017,0.012224360853,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.078435363017
2019-03-04,1.012224360853,0.000000000000,-0.032380083161,0.979844277692,0.979844277692,-0.031989037622,-0.020155722308,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.107915328860
2019-03-05,0.979844277692,0.000000000000,-0.030285346682,0.949558931010,0.949558931010,-0.030908326325,-0.050441068990,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.135488172985
2019-03-06,0.949558931010,0.000000000000,-0.001030113833,0.948528817177,0.948528817177,-0.001084834020,-0.051471182823,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.136426024826
2019-03-07,0.948528817177,0.000000000000,0.001201627786,0.949730444963,0.949730444963,0.001266833189,-0.050269555037,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.135332020653
2019-03-08,0.949730444963,0.000000000000,0.025924874828,0.975655319791,0.975655319791,0.027297087259,-0.024344680209,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.111729103371
2019-03-11,0.975655319791,0.000000000000,0.023280572620,0.998935892411,0.998935892411,0.023861472538,-0.001064107589,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.090533651765
2019-03-12,0.998935892411,0.000000000000,-0.025958868585,0.972977023826,0.972977023826,-0.025986521039,-0.027022976174,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.114167518158
2019-03-13,0.972977023826,0.000000000000,0.019228619859,0.992205643685,0.992205643685,0.019762665909,-0.007794356315,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.096661106768
2019-03-14,0.992205643685,0.000000000000,0.003433884461,0.995639528146,0.995639528146,0.003460859635,-0.004360471854,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.093534777656
2019-03-15,0.995639528146,0.000000000000,-0.049892018317,0.945747509829,0.945747509829,-0.050110523846,-0.054252490171,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.138958224797
2019-03-18,0.945747509829,0.000000000000,-0.020396253888,0.925351255941,0.925351255941,-0.021566278183,-0.074648744059,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.157527691248
2019-03-19,0.925351255941,0.000000000000,-0.006936271493,0.918414984448,0.918414984448,-0.007495825448,-0.081585015552,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.163842716619
2019-03-20,0.918414984448,0.000000000000,0.021048831001,0.939463815449,0.939463815449,0.022918649366,-0.060536184551,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.144679121026
2019-03-21,0.939463815449,0.000000000000,0.001442159366,0.940905974815,0.940905974815,0.001535087719,-0.059094025185,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.143366128449
2019-03-22,0.940905974815,0.000000000000,-0.032586105928,0.908319868887,0.908319868887,-0.034632691044,-0.091680131113,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.173033664661
2019-03-25,0.908319868887,0.000000000000,-0.014112559508,0.894207309379,0.894207309379,-0.015536993070,-0.105792690621,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.185882234882
2019-03-26,0.894207309379,0.000000000000,0.025237788902,0.919445098281,0.919445098281,0.028223644156,-0.080554901719,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.162904864778
2019-03-27,0.919445098281,0.000000000000,0.024242183883,0.943687282163,0.943687282163,0.026366102694,-0.056312717837,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.140833928478
2019-03-28,0.943687282163,0.000000000000,0.013013943106,0.956701225269,0.956701225269,0.013790525052,-0.043298774731,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.128985577245
2019-03-29,0.956701225269,0.000000000000,0.004257460471,0.960958685740,0.960958685740,0.004450146355,-0.039041314260,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.125109435587
2019-04-01,0.960958685740,0.000000000000,0.032002546441,0.992961232181,0.992961232181,0.033302728740,-0.007038767819,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.095973192443
2019-04-02,0.992961232181,0.000000000000,-0.011331458183,0.981629773998,0.981629773998,-0.011411783074,-0.018370226002,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.106289750264
2019-04-03,0.981629773998,0.000000000000,0.020361951097,1.001991725096,1.001991725096,0.020743004783,0.001991725096,0.000000000000,0.000000000000,1.000000000000,1,0,,0,0,1.098375871026,-0.087751514279
