date,instrument_key,issuer_name,symbol,sector,shares_end,close_price,market_value_end,weight_end,rebalance_id
2019-07-02,sector::XLK,XLK,XLK,Technology,0.008594244164,35.42514000,0.304452302697,0.277518436855,
2019-07-03,sector::XLY,XLY,XLY,Consumer Discretionary,0.004762609553,54.14452000,0.257869208191,0.233582452318,
2019-07-03,sector::XLV,XLV,XLV,Health Care,0.003309208448,84.11168000,0.278343082026,0.252128046389,
2019-07-03,sector::XLK,XLK,XLK,Technology,0.008594244164,35.69699000,0.306788647973,0.277894539016,
2019-07-05,sector::XLY,XLY,XLY,Consumer Discretionary,0.004762609553,54.20688000,0.258166204523,0.234317169353,
2019-07-05,sector::XLV,XLV,XLV,Health Care,0.003309208448,83.53252000,0.276426520861,0.250890623046,
2019-07-05,sector::XLK,XLK,XLK,Technology,0.008594244164,35.63014000,0.306214122750,0.277926487672,
2019-07-08,sector::XLY,XLY,XLY,Consumer Discretionary,0.004762609553,54.27369000,0.258484394467,0.235478422126,
2019-07-08,sector::XLV,XLV,XLV,Health Care,0.003309208448,82.90881000,0.274362534460,0.249943354755,
2019-07-08,sector::XLK,XLK,XLK,Technology,0.008594244164,35.35829000,0.303877777475,0.276831642801,
2019-07-09,sector::XLY,XLY,XLY,Consumer Discretionary,0.004762609553,54.33160000,0.258760197186,0.235383657813,
2019-07-09,sector::XLV,XLV,XLV,Health Care,0.003309208448,82.98900000,0.274627899885,0.249817863471,
2019-07-09,sector::XLK,XLK,XLK,Technology,0.008594244164,35.48308000,0.304950253204,0.277400878614,
2019-07-10,sector::XLY,XLY,XLY,Consumer Discretionary,0.004762609553,54.52758000,0.259693573407,0.235314443973,
2019-07-10,sector::XLV,XLV,XLV,Health Care,0.003309208448,83.27413000,0.275571454490,0.249701764805,
2019-07-10,sector::XLK,XLK,XLK,Technology,0.008594244164,35.76384000,0.307363173195,0.278508987532,
2019-07-11,sector::XLY,XLY,XLY,Consumer Discretionary,0.004762609553,54.63893000,0.260223889980,0.235424148378,
2019-07-11,sector::XLV,XLV,XLV,Health Care,0.003309208448,83.29195000,0.275630424585,0.249362416263,
2019-07-11,sector::XLK,XLK,XLK,Technology,0.008594244164,35.89754000,0.308512223640,0.279110528707,
2019-07-12,sector::XLY,XLY,XLY,Consumer Discretionary,0.004762609553,55.26697000,0.263214999284,0.237660548082,
2019-07-12,sector::XLV,XLV,XLV,Health Care,0.003309208448,82.36530000,0.272563946576,0.246101844906,
2019-07-12,sector::XLK,XLK,XLK,Technology,0.008594244164,36.16047000,0.310771908258,0.280600354258,
2019-07-15,sector::XLY,XLY,XLY,Consumer Discretionary,0.004762609553,55.44514000,0.264063553428,0.237895649613,
2019-07-15,sector::XLV,XLV,XLV,Health Care,0.003309208448,82.54350000,0.273153647522,0.246084942726,
2019-07-15,sector::XLK,XLK,XLK,Technology,0.008594244164,36.28080000,0.311806053658,0.280907011684,
2019-07-16,sector::XLY,XLY,XLY,Consumer Discretionary,0.004762609553,55.37387000,0.263724122245,0.238579995923,
2019-07-16,sector::XLV,XLV,XLV,Health Care,0.003309208448,82.13363000,0.271797302255,0.245883458486,
2019-07-16,sector::XLK,XLK,XLK,Technology,0.008594244164,35.94210000,0.308895183160,0.279444333387,
2019-07-17,sector::XLY,XLY,XLY,Consumer Discretionary,0.004762609553,54.84382000,0.261199701052,0.236997287690,
2019-07-17,sector::XLV,XLV,XLV,Health Care,0.003309208448,82.15145000,0.271856272350,0.246666435409,
2019-07-17,sector::XLK,XLK,XLK,Technology,0.008594244164,35.84852000,0.308090933791,0.279543641805,
2019-07-18,sector::XLY,XLY,XLY,Consumer Discretionary,0.004762609553,54.77256000,0.260860317495,0.235941808648,
2019-07-18,sector::XLV,XLV,XLV,Health Care,0.003309208448,82.61478000,0.273389527900,0.247274174537,
2019-07-18,sector::XLK,XLK,XLK,Technology,0.008594244164,36.11591000,0.310388948738,0.280739250234,
2019-07-19,sector::XLY,XLY,XLY,Consumer Discretionary,0.004762609553,54.41177000,0.259142015594,0.235642879696,
2019-07-19,sector::XLV,XLV,XLV,Health Care,0.003309208448,81.75941000,0.270558930270,0.246024502472,
2019-07-19,sector::XLK,XLK,XLK,Technology,0.008594244164,35.95993000,0.309048418533,0.281023743455,
2019-07-22,sector::XLY,XLY,XLY,Consumer Discretionary,0.004762609553,54.44295000,0.259290513760,0.235104442124,
2019-07-22,sector::XLV,XLV,XLV,Health Care,0.003309208448,81.59011000,0.269998681280,0.244813774387,
2019-07-22,sector::XLK,XLK,XLK,Technology,0.008594244164,36.37439000,0.312610388969,0.283450751958,
2019-07-23,sector::XLY,XLY,XLY,Consumer Discretionary,0.004762609553,54.81264000,0.261051202886,0.235597573379,
2019-07-23,sector::XLV,XLV,XLV,Health Care,0.003309208448,82.09798900,0.271679358757,0.245189437753,
2019-07-23,sector::XLK,XLK,XLK,Technology,0.008594244164,36.57493000,0.314333878694,0.283684956179,
2019-07-24,sector::XLY,XLY,XLY,Consumer Discretionary,0.004762609553,55.08880300,0.262366459428,0.235918622858,
2019-07-24,sector::XLV,XLV,XLV,Health Care,0.003309208448,82.14254000,0.271826787302,0.244425302900,
2019-07-24,sector::XLK,XLK,XLK,Technology,0.008594244164,36.87798000,0.316938364388,0.284989409928,
2019-07-25,sector::XLY,XLY,XLY,Consumer Discretionary,0.004762609553,54.78147000,0.260902752346,0.235469036898,
2019-07-25,sector::XLV,XLV,XLV,Health Care,0.003309208448,81.74158000,0.270499927083,0.244130645378,
2019-07-25,sector::XLK,XLK,XLK,Technology,0.008594244164,36.72646000,0.315636164512,0.284866844062,
2019-07-26,sector::XLY,XLY,XLY,Consumer Discretionary,0.004762609553,55.03090000,0.262090690047,0.235934239029,
2019-07-26,sector::XLV,XLV,XLV,Health Care,0.003309208448,82.03561900,0.271472963426,0.244380168679,
2019-07-26,sector::XLK,XLK,XLK,Technology,0.008594244164,36.80667000,0.316325508836,0.284756464258,
2019-07-29,sector::XLY,XLY,XLY,Consumer Discretionary,0.004762609553,54.76365000,0.260817882644,0.234861154789,
2019-07-29,sector::XLV,XLV,XLV,Health Care,0.003309208448,82.37420000,0.272593398532,0.245464765369,
2019-07-29,sector::XLK,XLK,XLK,Technology,0.008594244164,36.78439000,0.316134029077,0.284672210297,
2019-07-30,sector::XLY,XLY,XLY,Consumer Discretionary,0.004762609553,54.39396000,0.259057193518,0.234324373707,
2019-07-30,sector::XLV,XLV,XLV,Health Care,0.003309208448,82.01780100,0.271413999950,0.245501445800,
2019-07-30,sector::XLK,XLK,XLK,Technology,0.008594244164,36.54820000,0.314104154547,0.284115867595,
2019-07-31,sector::XLY,XLY,XLY,Consumer Discretionary,0.004762609553,53.77038000,0.256087325453,0.233838289805,
2019-07-31,sector::XLV,XLV,XLV,Health Care,0.003309208448,81.20698000,0.268730824247,0.245383313089,
2019-07-31,sector::XLK,XLK,XLK,Technology,0.008594244164,35.99558000,0.309354803338,0.282477854097,
2019-08-01,sector::XLY,XLY,XLY,Consumer Discretionary,0.004762609553,53.03989900,0.252608329664,0.231654786658,
