rebalance_id,trade_date,next_rebalance_trade_date,report_periods,signal_dates,raw_signal_count,positions_bought_count,positions_sold_count,cash_before_rebalance,cash_after_rebalance,buy_fill_ratio,buy_value_requested,buy_value_filled,sell_value_filled,position_count_end
P5CAC-R001,2019-02-19,2019-08-09,2018-12-31,2019-02-13,1,1,0,1.000000000000,0.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000,1
P5CAC-R002,2019-08-09,2020-02-07,2019-06-30,2019-08-06,1,1,0,0.000000000000,-0.000000000000,0.000000000000,17.297350573648,0.000000000000,0.000000000000,2
P5CAC-R003,2020-02-07,2020-05-20,2019-12-31,2020-02-04,1,0,1,-0.000000000000,2.435975467664,1.000000000000,0.000000000000,0.000000000000,2.435975467664,2
P5CAC-R004,2020-05-20,2020-08-19,2020-03-31,2020-05-15,24,23,1,2.435975467664,0.000000000000,0.057973003906,42.236848478735,2.448596981839,0.012621514175,24
P5CAC-R005,2020-08-19,2020-11-19,2020-06-30,2020-08-14,27,8,19,0.000000000000,0.000000000000,0.121295656457,16.088088234726,1.951415223566,1.951415223566,13
P5CAC-R006,2020-11-19,2021-05-20,2020-09-30,2020-11-16,8,1,7,0.000000000000,0.844331245053,1.000000000000,0.807846711765,0.807846711765,1.652177956817,7
P5CAC-R007,2021-05-20,2022-10-14,2020-12-31|2021-03-31,2021-05-17,18,11,7,0.844331245053,0.000000000000,0.508942165448,173.197886531955,3.097528313216,2.253197068163,11
P5CAC-R008,2022-10-14,2022-11-17,2021-09-30,2022-10-11,12,1,11,0.000000000000,0.000000000000,0.718759251179,1.891306619183,1.359394129355,1.359394129355,1
P5CAC-R009,2022-11-17,2022-12-28,2022-09-30,2022-11-14,4,0,0,0.000000000000,0.000000000000,0.000000000000,0.085083767189,0.000000000000,0.000000000000,1
P5CAC-R010,2022-12-28,2023-02-17,2022-03-31|2022-06-30,2022-12-22,56,0,0,0.000000000000,0.000000000000,0.000000000000,495.080563919354,0.000000000000,0.000000000000,1
P5CAC-R011,2023-02-17,2023-05-18,2022-12-31,2023-02-14,5,0,0,0.000000000000,0.000000000000,0.000000000000,0.169641307815,0.000000000000,0.000000000000,1
P5CAC-R012,2023-05-18,2023-08-17,2023-03-31,2023-05-15,12,3,1,0.000000000000,0.000000000000,0.597667773132,3.052857158463,1.824594339589,1.824594339589,3
P5CAC-R013,2023-08-17,2023-11-17,2023-06-30,2023-08-14,5,0,0,0.000000000000,0.000000000000,1.000000000000,0.000000000000,0.000000000000,0.000000000000,3
P5CAC-R014,2023-11-17,2024-02-20,2023-09-30,2023-11-14,8,3,0,0.000000000000,0.000000000000,0.000000000000,4.461780068355,0.000000000000,0.000000000000,5
P5CAC-R015,2024-02-20,2024-05-20,2023-12-31,2024-02-14,5,2,0,0.000000000000,0.000000000000,0.000000000000,4.401380263675,0.000000000000,0.000000000000,6
P5CAC-R016,2024-05-20,2024-10-03,2024-03-31,2024-05-15,34,3,2,0.000000000000,0.000000000000,0.000000000000,0.181697718176,0.000000000000,0.000000000000,5
P5CAC-R017,2024-10-03,2024-11-19,2024-06-30,2024-09-30,26,1,5,0.000000000000,2.278748343719,1.000000000000,0.368077479236,0.368077479236,2.646825822955,1
P5CAC-R018,2024-11-19,2025-02-20,2024-09-30,2024-11-14,25,25,0,2.278748343719,0.000000000000,0.008775112236,259.683099476087,2.278748343719,0.000000000000,26
P5CAC-R019,2025-02-20,2025-05-20,2024-12-31,2025-02-14,7,5,2,0.000000000000,-0.000000000000,0.006310547324,1.875945033810,0.011838239913,0.011838239913,26
P5CAC-R020,2025-05-20,2025-08-19,2025-03-31,2025-05-15,11,6,5,-0.000000000000,0.000000000000,0.016054545625,0.464386857521,0.007455519992,0.007455519992,25
P5CAC-R021,2025-08-19,2025-11-19,2025-06-30,2025-08-14,21,1,20,0.000000000000,0.206964109467,1.000000000000,0.420951642271,0.420951642271,0.627915751738,14
P5CAC-R022,2025-11-19,2026-02-20,2025-09-30,2025-11-14,11,1,10,0.206964109467,-0.000000000000,0.124263195680,13.093677142932,1.627062164985,1.420098055518,5
P5CAC-R023,2026-02-20,,2025-12-31,2026-02-17,1,0,1,-0.000000000000,0.118615622808,1.000000000000,0.000000000000,0.000000000000,0.118615622808,4
